der_av_after_max_max,max_der_before_max_median,beats_count,max_der_before_max_max,stopFrame,logattacktime_min,temporal_centroid_median,max_der_before_max_mean,effective_duration_mean,effective_duration_median,max_to_total,spectral_skewness_var,startFrame,max_der_before_max_min,scvalleys_mean_5,barkbands_spread_max,scvalleys_var_0,beats_loudness_dmean2,temporal_decrease_median,der_av_after_max_mean,beats_loudness_min,temporal_skewness_max,beats_loudness_mean,logattacktime_median,average_loudness,duration,gfcc_var_0,temporal_spread_mean,effective_duration_max,spectral_rms_median,temporal_decrease_mean,logattacktime_max,logattacktime_mean,beats_loudness_var,effective_duration_min,temporal_centroid_min,temporal_spread_min,spectral_spread_min,spectral_spread_mean,beats_loudness_median,beats_loudness_dmean,beats_loudness_dvar2,spectral_strongpeak_mean,gfcc_max_1,tc_to_total,temporal_spread_max,beats_loudness_dvar,der_av_after_max_median,mfcc_max_1,Class
0.00113,0,0.001154,1e-06,5e-06,0.000642,0.006581,1e-06,0.001158,0.00161,0.006398,0.002026,0.005189,0.003197,0.001759,0.000131,0.000358,0.001799,0,0.00113,0.00231,5e-06,1e-06,0.006404,0.003805,0.006592,0.006731,2.8e-05,0.004706,0.002117,0.000606,0.002435,0.000362,2e-06,2.5e-05,0.008174,0.004549,0.007254,0.000237,0.0067,0.002443,0.005498,0.007065,0.001626,0.005137,0.001809,0.002398,0.001321,2e-06,3
0.000178,7e-06,0.000144,9e-06,3e-05,2.6e-05,0.000641,4e-05,0.001281,0.000236,0.000857,0.00039,0.00104,0.000745,0.000229,1.6e-05,3.5e-05,0.000389,8e-06,0.000159,0.0006,3.4e-05,4.4e-05,0.001323,0.000785,0.000992,0.000691,3.4e-05,0.001892,0.000313,2.6e-05,0.000575,9.7e-05,1.7e-05,9e-06,0.001147,0.001615,0.000958,0.000432,0.00121,0.000887,0.00086,0.001509,0.000213,0.000843,0.001809,0.001058,0.000206,1.8e-05,3
0.017419,2e-06,0.001329,0.072555,0.000113,0.010488,0.001273,0.000101,0.005481,0.004099,0.001685,0.004128,0.00426,0.001897,0.002891,6.4e-05,0.000268,0.002955,3e-06,0.024966,0.024406,0.000158,0.000151,0.017924,0.002763,0.009037,0.001017,8.8e-05,0.004517,0.007164,0.014264,0.019045,0.000394,5.5e-05,7.6e-05,0.014136,0.005793,0.002395,0.003104,0.006742,0.000873,0.021389,0.024162,0.044261,0.026975,0.010893,0.000694,0.026869,7e-05,2
0.001185,0.000137,0.001118,1e-06,0.002421,0.000544,0.000896,0.002258,0.001822,0.000423,0.002719,0.001771,0.002022,0.002192,0.001934,0.001961,0.004999,0.00159,0.000151,0.00068,0.002228,0.002368,0.002674,0.002039,0.002652,0.001943,0.000847,0.010356,0.003401,0.000497,0.000589,0.002237,0.001017,0.002198,0.001385,0.002496,0.003634,0.003278,0.000931,0.002652,0.001621,0.001928,0.002272,0.000894,0.001913,0.002971,0.001528,0.001418,0.001827,3
0.000553,6e-06,0.00564,0.000357,0.000758,0.000334,0.001725,0.000111,0.00214,0.002852,0.004202,0.004261,0.004302,0.001993,0.00979,0.001585,0.008729,0.004071,7e-06,0.001867,0.001745,0.000803,0.00011,0.004644,0.002312,0.013545,0.001834,0.001814,0.009687,0.004049,0.000348,0.00171,0.009943,0.000664,0.001037,0.017374,0.009554,0.004719,0.027295,0.004967,0.03802,0.00182,0.005035,0.002591,0.001681,0.003134,0.038308,0.000665,0.00066,3
8.1e-05,0,0.000189,1e-06,0.000164,3.7e-05,0.00011,4.8e-05,0.0002,9.9e-05,0.000408,0.000441,0.000675,0.000173,0.000301,0.000388,9.6e-05,0.000407,0,0.000148,0.000198,0.000177,5.7e-05,0.000213,0.000188,0.000292,0.000113,0.000344,0.001004,0.000135,3.9e-05,0.000203,8.4e-05,0.000181,9.8e-05,0.00034,0.001,0.000464,0.000154,0.000831,0.000582,0.00042,0.000199,0.000206,0.00039,0.000298,0.00061,8.9e-05,0.000176,3
0.000265,1.6e-05,0.000203,0.039051,0.018411,7.4e-05,0.003702,0.003669,0.003019,0.000204,0.009364,0.000415,0.007006,0.000362,0.000302,0.008977,0.001934,0.000449,1.7e-05,0.000155,0.000402,0.018979,0.004063,0.002668,0.000347,0.00237,0.004871,0.024434,0.008522,0.000256,6.6e-05,0.000453,0.000396,0.017559,0.001789,0.002314,0.005809,0.008172,0.000445,0.006539,0.00261,0.002009,0.00215,0.000187,0.001583,0.003303,0.003821,0.000277,0.015542,3
0,1e-06,0,0.316,0,0,1e-06,1e-06,1e-06,0,4e-06,0,6e-06,0,0,3e-06,0,0,1e-06,0,0,1e-06,1e-06,0,0,0,1e-06,7e-06,1.2e-05,0,0,0,0,0,0,0,1.1e-05,4e-06,0,6e-06,6e-06,0,0,0,0,1e-06,6e-06,0,0,4
2.4e-05,0.000112,4e-06,0.006641,5.8e-05,8e-06,2.6e-05,3.2e-05,3.3e-05,2e-05,9.4e-05,8e-06,7.7e-05,1.3e-05,6e-06,0.000893,0.00011,8e-06,0.000114,1.8e-05,1.5e-05,5e-05,3.3e-05,1.7e-05,1.5e-05,1.6e-05,3.6e-05,0.000778,7.2e-05,2.6e-05,7e-06,1.5e-05,2.4e-05,7e-05,0.000107,1.4e-05,4.9e-05,6.3e-05,4.7e-05,9.5e-05,2.1e-05,2.2e-05,9e-06,2.4e-05,1.6e-05,3.5e-05,3.3e-05,3.1e-05,6.7e-05,3
0.002495,1e-06,0.001078,0.000411,0.000412,0.003038,8.2e-05,5.9e-05,0.000204,0.018706,0.000107,0.000723,4.3e-05,0.002264,0.001611,0.002302,0.012711,0.000713,1e-06,0.008586,0.002927,0.000408,6.1e-05,0.000786,0.00238,0.000236,9.9e-05,0.001287,2.1e-05,0.023851,0.002986,0.003332,0.024485,0.00041,0.00681,0.000278,2e-05,0.000111,0.047039,5e-05,7e-06,0.0014,0.000786,0.010785,0.001185,0.00027,8e-06,0.002441,0.000403,3
0.002376,0,0.001502,0.001616,0.000207,0.001843,8.6e-05,7e-05,0.000178,0.003193,0.000126,0.000326,7.2e-05,0.001002,0.002144,0.000817,0.013053,0.000306,0,0.004369,0.003019,0.000192,8.1e-05,0.000335,0.001167,0.000319,0.000102,0.001542,6.3e-05,0.004224,0.001987,0.002922,0.011798,0.000187,0.001763,0.000374,5.6e-05,0.000117,0.013673,8e-05,1.5e-05,0.001305,0.000276,0.006484,0.001164,0.000264,1.7e-05,0.002982,0.000189,3
2e-06,0,0,0.9525,1.1e-05,1e-06,3.3e-05,9e-06,1.5e-05,2.8e-05,5e-06,0,6e-06,1e-05,1e-06,0,0,0,0,4e-06,3e-06,1e-05,9e-06,2e-06,1.1e-05,1.3e-05,3.6e-05,2e-06,1.8e-05,3.6e-05,1e-06,3e-06,0,3e-06,0,1.6e-05,1.7e-05,5e-06,1.1e-05,6e-06,0,2.2e-05,2e-06,5e-06,1.9e-05,2.2e-05,0,2e-06,2e-06,1
0.001179,0,0.000139,0.11847,0.002564,0.001284,9e-05,0.000321,0.000111,0.000841,0.000113,0.000104,6e-05,0.000847,0.000217,0.001987,0.000582,0.000101,0,0.001564,0.000612,0.002578,0.000369,0.000159,0.000859,7.6e-05,0.000123,0.004571,0.000203,0.001043,0.001267,0.000669,0.000567,0.002942,0.000536,7.6e-05,0.000117,0.0001,0.002698,4.4e-05,2.7e-05,0.000301,0.000146,0.002178,0.000272,0.000144,4.5e-05,0.001419,0.002612,2
3.7e-05,2.7e-05,0.000337,0.68852,0.0008,9.2e-05,0.003752,0.000494,0.005862,3e-05,0.006371,0.000246,0.022472,8e-05,0.00054,2.9e-05,0.000109,0.000243,2.8e-05,0.000168,0.000306,0.000877,0.000542,0.001726,8.5e-05,0.001169,0.004059,0.000159,0.012121,3.7e-05,8.9e-05,0.000334,0.000255,0.000276,6e-06,0.00126,0.011272,0.006836,4e-05,0.026424,0.001394,0.000894,0.001628,0.00022,0.000795,0.008343,0.001502,4.2e-05,0.000247,19
3e-05,1e-05,0.000184,0.65243,0.000274,7e-05,0.003285,0.000179,0.005071,2.6e-05,0.006729,0.000209,0.031688,7.6e-05,0.000277,1.4e-05,4.2e-05,0.000203,1.1e-05,0.000147,0.000259,0.000278,0.000201,0.001453,8.2e-05,0.001402,0.003872,8.6e-05,0.010261,3.3e-05,7.2e-05,0.000287,0.00013,0.000134,4e-06,0.001561,0.009283,0.007264,3.5e-05,0.035882,0.00135,0.001041,0.001398,0.000197,0.000958,0.007198,0.001473,3.4e-05,0.000126,19
6.7e-05,1.4e-05,1.3e-05,0.009187,5.8e-05,1e-05,2.7e-05,0.000125,1.7e-05,1e-05,2.6e-05,1.7e-05,3.2e-05,3.3e-05,1.8e-05,1e-06,3e-06,1.7e-05,1.6e-05,1.2e-05,8.9e-05,6.3e-05,0.000142,6.2e-05,3.5e-05,2.1e-05,3.1e-05,5e-06,2e-05,1.3e-05,9e-06,9.8e-05,3.8e-05,3e-06,1e-06,2.4e-05,1.6e-05,2.5e-05,3.4e-05,3.3e-05,2e-06,5.4e-05,5.9e-05,1.4e-05,5.1e-05,2.3e-05,2e-06,6.9e-05,3e-06,3
6e-06,0,1.3e-05,6.7e-05,1e-06,1e-06,0.000402,0,0.000196,1e-06,0.000939,3.8e-05,0.000427,1.7e-05,2.2e-05,0,0,3.5e-05,0,1e-06,2.1e-05,1e-06,0,8.1e-05,1.8e-05,0.000157,0.000421,0,0.014153,1e-06,1e-06,2.3e-05,0,0,0,0.000174,0.013195,0.000969,1e-06,0.000525,0.000719,6.7e-05,7.3e-05,1e-06,6.3e-05,0.000292,0.000721,6e-06,0,3
0.001325,0,0.0016,0.34526,3e-05,0.000295,0.008684,4e-06,0.009671,0.000742,0.023547,0.003078,0.007792,0.003526,0.002477,0.00065,0.000929,0.00315,0,0.000682,0.004299,3e-05,4e-06,0.006314,0.003723,0.003779,0.010577,0.000331,0.010963,0.000902,0.000292,0.004901,0.000224,5.3e-05,0.001253,0.00384,0.008463,0.023366,0.001008,0.007005,0.010622,0.004789,0.005775,0.000829,0.004098,0.012942,0.015118,0.001447,4.9e-05,4
0.000737,0,0.000457,0.047867,0.000153,0.000142,0.010915,3.8e-05,0.009762,0.000416,0.025173,0.000743,0.007136,0.001384,0.000678,0.000245,0.000212,0.0008,0,0.000279,0.001148,0.000157,3.8e-05,0.003164,0.001389,0.003478,0.012125,0.000146,0.018898,0.000525,0.00014,0.00126,6.2e-05,0.000259,0.000161,0.003795,0.015625,0.021949,0.000472,0.00724,0.030952,0.003124,0.002869,0.000338,0.002814,0.013092,0.03541,0.000816,0.000214,3
0.000798,0,0.000291,2.5e-05,2.5e-05,0.001102,0.004932,5e-06,0.017653,0.003035,0.030941,0.00081,0.004707,0.00014,0.000407,5.9e-05,0.000148,0.0009,0,0.004293,0.000179,2.1e-05,4e-06,0.002894,0.000131,0.004514,0.005935,2e-05,0.011983,0.003407,0.00096,0.000219,0.00016,2.4e-05,2.9e-05,0.004497,0.010055,0.028982,0.00214,0.004903,0.001033,0.003942,0.002466,0.004836,0.00315,0.022519,0.001331,0.000791,2e-05,3
0.000358,0,4e-06,0.005578,1e-06,2.6e-05,0.001181,0,0.002305,4e-06,0.007727,6e-06,0.006461,2.7e-05,4e-06,2e-05,4e-06,9e-06,0,1.2e-05,0.000517,0,0,0.00191,1.8e-05,0.002019,0.001987,7e-06,0.007838,3e-06,1.6e-05,0.000873,2e-06,0,6e-06,0.001473,0.004701,0.005215,2e-06,0.0048,0.001476,0.000182,0.001195,1e-05,0.000106,0.002138,0.002475,0.000254,0,3
0.008851,1e-06,0.00619,0.022428,0.007533,0.009878,0.001099,0.000926,0.001787,0.029517,0.001237,0.004949,0.000469,0.009423,0.008798,0.007123,0.002106,0.004947,1e-06,0.021739,0.011083,0.006561,0.001108,0.008613,0.009911,0.002105,0.001123,0.010371,0.000149,0.040641,0.009982,0.014293,0.012415,0.021138,0.002083,0.002081,0.000148,0.001333,0.046561,0.000562,8e-06,0.020869,0.008357,0.021668,0.017906,0.002575,8e-06,0.009185,0.018383,3
7e-06,0,6e-06,6e-06,3e-06,2e-06,0.001697,1e-06,0.000124,1e-06,0.0043,1.3e-05,0.001475,1.1e-05,8e-06,0,0,1.4e-05,0,2e-06,7e-06,3e-06,1e-06,0.000262,1.1e-05,5.1e-05,0.001671,0,0.006543,2e-06,2e-06,7e-06,0,1e-06,0,4.9e-05,0.006174,0.005267,1e-06,0.001996,0.000462,2.8e-05,0.000275,2e-06,2.3e-05,0.000186,0.000723,8e-06,0,3
2.7e-05,0,1.9e-05,0.003691,8e-06,1.4e-05,0.005321,6e-06,0.001792,9e-06,0.002308,0.000448,0.006448,0.000115,3.5e-05,2.2e-05,1e-05,0.000363,0,6.1e-05,7.9e-05,9e-06,8e-06,0.001573,0.00015,0.000487,0.004838,2.1e-05,0.019054,1.3e-05,1.7e-05,7e-05,1e-06,5e-06,6e-06,0.000648,0.021854,0.002598,3e-06,0.008767,0.00807,0.000575,0.001891,9.6e-05,0.000627,0.003184,0.007045,3.6e-05,6e-06,3
0.000519,2.2e-05,0.000637,0.000184,0.002202,3.9e-05,0.007634,0.001804,0.005531,0.000309,0.03591,0.000258,0.030647,0.00048,0.00119,0.00023,8.8e-05,0.000225,2.7e-05,6.1e-05,0.000984,0.002688,0.002409,0.003978,0.000583,0.002483,0.008315,0.000772,0.43481,0.000471,4.4e-05,0.000893,8.5e-05,0.001079,1.9e-05,0.003186,0.47593,0.040772,0.000183,0.039653,0.060377,0.001456,0.00396,9.3e-05,0.001508,0.009452,0.056103,0.000688,0.001191,21
0.007942,0.002061,0.001426,0.022579,0.009334,0.004954,0.001145,0.018924,0.001203,0.014889,0.001995,0.001091,0.00107,0.003648,0.002251,0.087747,0.005633,0.001188,0.002198,0.03196,0.005915,0.00979,0.020492,0.003592,0.003794,0.005293,0.0014,0.013312,0.000863,0.017953,0.004899,0.006679,0.066709,0.003082,0.002629,0.005989,0.000685,0.001882,0.090265,0.001119,0.000238,0.004971,0.003157,0.038143,0.004033,0.00156,0.000287,0.008715,0.002637,8
1e-06,2e-06,1e-06,0,1e-05,0,0.000162,3.5e-05,0.000115,0,0.001087,4e-06,0.000661,1e-06,2e-06,0,0,4e-06,2e-06,0,4e-06,1e-05,4e-05,4.1e-05,1e-06,2.7e-05,0.000162,1e-06,0.002912,0,0,4e-06,0,2e-06,0,3.2e-05,0.003116,0.001151,0,0.000821,0.000223,0.000129,4e-05,0,0.000114,0.000176,0.00023,1e-06,2e-06,3
0.003753,0,2.4e-05,0.054491,8e-06,0.000274,0.020897,1e-06,0.016182,0.00107,0.083079,7.6e-05,0.034987,0.001237,2.8e-05,0.000135,0.000707,8.8e-05,0,6.2e-05,0.001009,6e-06,2e-06,8.5e-05,0.001056,0.000408,0.020499,0.000239,0.010098,0.001114,0.000246,0.001221,0.000447,2.6e-05,0.000142,0.000434,0.010193,0.10076,0.000773,0.043306,0.00462,0.008789,6.4e-05,6.2e-05,0.008554,0.02583,0.004531,0.004158,2e-05,3
3.9e-05,0,7.7e-05,0.004417,9e-06,2.3e-05,0.003872,1e-06,0.004316,0.000302,0.007391,0.000243,0.00706,7e-05,0.000113,0.000105,1.7e-05,0.00021,0,8.5e-05,4.3e-05,1.1e-05,1e-06,0.001962,6.8e-05,0.001014,0.003742,0.000166,0.010316,0.000457,2.6e-05,4.4e-05,7e-06,4.3e-05,2.4e-05,0.001363,0.011332,0.009123,0.000201,0.009539,0.001018,0.002445,0.002103,0.000118,0.002518,0.00719,0.000938,5.1e-05,4.7e-05,3
0.000506,0,0.000123,0.050309,2.7e-05,0.000377,0.00414,3e-06,0.002597,0.004016,0.023741,0.00031,0.002389,0.000638,0.00024,0.000832,0.00058,0.00028,0,0.001105,0.001262,3.3e-05,4e-06,0.00142,0.00083,0.001671,0.004424,0.001189,0.002161,0.006267,0.000313,0.001107,0.000652,0.000104,0.000826,0.002034,0.001478,0.027689,0.004938,0.002341,0.000314,0.003589,0.001483,0.001741,0.004011,0.004003,0.000396,0.00068,0.000116,3
0.000349,0,0.000177,2e-06,2e-06,5.7e-05,0.001477,1e-06,0.000235,0.00029,0.000343,0.000196,0.001578,0.000589,0.000292,4e-05,0.000261,0.000187,0,0.000397,0.000823,2e-06,2e-06,0.00057,0.000664,0.000144,0.00147,3.1e-05,0.000777,0.000395,5.8e-05,0.000796,0.000201,1e-06,4.5e-05,0.000177,0.000831,0.000408,0.000595,0.00211,9.7e-05,0.000612,0.000602,0.00052,0.000606,0.000376,9.2e-05,0.000419,1e-06,3
3e-06,0,8e-06,0.045889,3e-06,1e-06,0.001109,1e-06,0.000257,0,0.024157,1.7e-05,0.006378,1.6e-05,1.5e-05,0,0,1.6e-05,0,1e-06,9e-06,3e-06,2e-06,0.000224,1.9e-05,0.000192,0.001073,1e-06,0.021162,0,1e-06,9e-06,0,1e-06,0,0.000245,0.022499,0.025796,0,0.008,0.00184,0.000465,0.000246,1e-06,0.000448,0.00042,0.001777,4e-06,1e-06,3
3.6e-05,0,0.000401,0.008537,1e-06,2.2e-05,0.005318,1e-06,0.008686,1.5e-05,0.009594,0.000754,0.039533,0.000147,0.000592,9e-06,8e-06,0.000758,0,1.4e-05,0.000136,2e-06,1e-06,0.007648,0.000158,0.005974,0.005439,8e-06,0.028545,2.1e-05,1.8e-05,0.000149,1.5e-05,1e-06,5e-06,0.006784,0.028461,0.009975,5.1e-05,0.04865,0.011949,0.00732,0.007471,2.1e-05,0.00627,0.011301,0.011914,4.2e-05,1e-06,3
7.2e-05,0,0.00016,3.5e-05,9.9e-05,1.3e-05,0.007862,3.9e-05,0.003798,1.9e-05,0.021231,0.000268,0.010813,8.6e-05,0.000181,1.5e-05,5e-06,0.000265,0,9e-06,0.000146,9.2e-05,4e-05,0.006879,8.6e-05,0.005773,0.009764,1.3e-05,0.049157,2e-05,1.1e-05,0.00018,1.2e-05,1.5e-05,5e-06,0.006039,0.040397,0.019795,2.7e-05,0.011313,0.017916,0.005931,0.006141,1.2e-05,0.004897,0.004932,0.02199,6.8e-05,1.3e-05,3
8.2e-05,0,0.000255,0.002395,9e-06,1.5e-05,0.010925,5e-06,0.0067,1.9e-05,0.048092,0.000392,0.038483,0.000172,0.000386,1.1e-05,1.2e-05,0.000435,0,1.3e-05,0.000303,1e-05,6e-06,0.010722,0.000187,0.019085,0.012096,1.1e-05,0.078029,2.6e-05,1.4e-05,0.000356,1.5e-05,8e-06,4e-06,0.019929,0.076272,0.04585,4.1e-05,0.046131,0.020331,0.012238,0.010056,1.6e-05,0.010121,0.009447,0.022992,8.9e-05,8e-06,3
1.7e-05,0,7.8e-05,2.1e-05,1.3e-05,8e-06,0.001685,8e-06,0.000897,1e-06,0.027236,0.000519,0.00362,0.000109,6.4e-05,2e-06,2e-06,0.000904,0,1.4e-05,3.7e-05,1.2e-05,8e-06,0.004635,7.1e-05,0.008321,0.00188,1e-06,0.012236,1e-06,5e-06,9.9e-05,1e-06,1e-06,1e-06,0.006906,0.011749,0.02419,7e-06,0.003809,0.009268,0.002943,0.004656,9e-06,0.00186,0.001044,0.010536,1e-05,1e-06,3
9.7e-05,0,0.000265,0,0.000996,5.4e-05,0.000335,0.000228,0.000753,8.2e-05,0.001826,0.000459,0.001749,0.001329,0.000439,6.8e-05,3.3e-05,0.000452,0,3e-05,0.00055,0.001163,0.000288,0.000753,0.001474,0.00106,0.000343,7e-05,0.00683,0.000119,6e-05,0.000517,6.6e-05,0.000384,1.8e-05,0.001318,0.007167,0.002067,0.000109,0.002276,0.003103,0.000371,0.000809,4.2e-05,0.000325,0.001159,0.002964,0.000123,0.00041,3
0.000319,1e-06,0.001037,0.000803,5e-06,3.7e-05,0.006836,2.3e-05,0.003993,2e-06,0.003469,0.000744,0.010593,0.00126,0.001596,0,2e-06,0.00072,1e-06,7e-06,0.000656,6e-06,3.1e-05,0.002561,0.001068,0.003521,0.007847,1e-06,0.006572,2e-06,4.1e-05,0.00069,3e-06,0,0,0.00313,0.005682,0.003865,6e-06,0.011377,0.000945,0.002159,0.00228,7e-06,0.00155,0.005261,0.001218,0.000379,0,3
5e-06,0,0.000246,0.003503,0,3e-06,0.000844,0,0.001176,2e-06,0.001769,0.000325,0.001091,4.2e-05,0.000428,0,0,0.000282,0,3e-06,0.000123,0,0,0.000158,4e-05,0.000396,0.000873,0,0.000348,2e-06,3e-06,0.000116,0,0,0,0.000476,0.00029,0.001909,2e-06,0.00119,0.000375,0.000341,0.000137,4e-06,0.000373,0.001856,0.000396,6e-06,0,3
2e-06,0,0.001281,0.56722,0,6.7e-05,4e-06,0,8e-06,9.2e-05,2e-06,6e-06,0,0.000226,0.001725,0,0,7e-06,0,0.34702,1.3e-05,0,0,2.4e-05,0.000246,2.2e-05,5e-06,0,0,0.000129,6.8e-05,1.6e-05,0,0,0,2.4e-05,0,2e-06,4e-06,0,0,0.000263,1.1e-05,0.20089,0.000178,8e-06,0,2e-06,0,14
3.2e-05,0,3e-06,0.70403,2e-06,3e-05,0,1e-06,1e-06,0.022835,2e-06,8e-06,1e-06,1.4e-05,4e-06,0,0,1.1e-05,0,0.24788,4e-05,2e-06,1e-06,9e-06,1.3e-05,4e-06,1e-06,1e-06,0,0.022531,2.7e-05,4.3e-05,0,0,0,3e-06,0,1e-06,4e-06,1e-06,0,1.4e-05,6e-06,0.15019,9e-06,1e-06,0,3.8e-05,0,14
9.4e-05,0,8e-06,0.019125,4e-06,3e-06,0.000196,3e-06,7.7e-05,3e-06,0.000273,2e-06,0.000231,3.8e-05,8e-06,2.5e-05,9e-06,3e-06,0,1e-06,7e-05,2e-06,4e-06,0.000139,2.6e-05,3.7e-05,0.000322,1.5e-05,0.000424,2e-06,2e-06,0.000116,1e-06,3e-06,1.2e-05,2.8e-05,0.000261,0.000188,1e-06,0.000176,3.2e-05,2.8e-05,8.9e-05,1e-06,1.7e-05,7.3e-05,5.3e-05,6.8e-05,2e-06,3
0.001361,2.1e-05,0.000348,6.8e-05,6.3e-05,0.001399,0.001189,3.2e-05,0.000235,0.001269,0.003112,6.4e-05,0.001013,0.00219,0.000496,0.000117,0.000287,7e-05,2.1e-05,0.002263,0.004381,5.7e-05,2.9e-05,0.000476,0.002092,0.000177,0.001419,8.4e-05,0.001611,0.001449,0.001242,0.005236,0.000309,5.8e-05,5.3e-05,0.000181,0.001361,0.002958,0.001056,0.001059,0.000163,0.000474,0.00042,0.002621,0.000388,0.000306,0.000194,0.001366,4.8e-05,3
0.000186,0.000385,0.0001,4.1e-05,3.6e-05,3.1e-05,0.000131,0.001125,0.000134,2.7e-05,0.001267,0.000206,0.001864,0.00014,0.00012,0.000119,5.7e-05,0.000233,0.000231,0.000101,0.00015,3.5e-05,0.000677,0.000397,0.00011,0.000206,0.000231,0.000147,0.00134,2.8e-05,2.6e-05,0.00019,8e-06,6e-05,3.4e-05,0.000123,0.000777,0.000856,4.4e-05,0.001333,0.000309,0.001335,0.000256,7.8e-05,0.000809,0.000124,0.000513,0.000185,2.5e-05,3
5.4e-05,0,0.000171,0.001185,2e-06,2.1e-05,7.6e-05,0,3.6e-05,1.1e-05,7.8e-05,0.000134,8.2e-05,0.000123,0.000307,0.000237,5.1e-05,0.000119,0,2.6e-05,4.9e-05,2e-06,0,0.000173,0.000146,9.8e-05,7e-05,0.000249,2.9e-05,1.2e-05,1.9e-05,5e-05,3.6e-05,1.5e-05,1.5e-05,0.0001,2.9e-05,9.5e-05,2.4e-05,0.000109,1.1e-05,0.000345,0.000179,3e-05,0.000357,5e-05,1e-05,6.4e-05,1.2e-05,3
3e-05,2e-06,5.3e-05,0.002664,5e-06,3e-05,0.000155,1e-06,0.000177,6.7e-05,0.001174,8.4e-05,0.000493,0.000128,9.9e-05,7.8e-05,4.3e-05,9.5e-05,2e-06,0.000111,0.000137,5e-06,1e-06,0.000539,0.00015,0.000203,0.000176,0.000103,0.000485,6.2e-05,2.3e-05,0.00014,2.1e-05,8e-06,4.1e-05,0.000216,0.000518,0.0012,6.8e-05,0.000526,5.1e-05,0.000132,0.000525,0.000125,9.4e-05,0.000225,8e-05,3.4e-05,7e-06,3
2.9e-05,1e-06,3e-05,0.000501,2.6e-05,1.2e-05,6.1e-05,3.8e-05,3e-05,5e-05,8.1e-05,2.8e-05,0.000104,8.9e-05,5.1e-05,5e-06,0.000116,2.6e-05,1e-06,3.6e-05,9.1e-05,2.5e-05,4.2e-05,5.5e-05,0.000102,2.3e-05,6.1e-05,1.1e-05,0.000143,6.9e-05,1.3e-05,9.1e-05,0.000162,1e-05,1.7e-05,2.8e-05,0.000145,9.3e-05,8.5e-05,0.000132,3.3e-05,0.000101,5.7e-05,4.9e-05,0.0001,4.4e-05,3.4e-05,3.5e-05,1e-05,3
1.1e-05,1e-06,4e-06,0,8.2e-05,2e-06,1e-06,2.4e-05,1e-06,9e-06,3e-06,3e-06,2e-06,1.3e-05,7e-06,6e-05,1e-06,3e-06,1e-06,3e-06,6e-06,7.6e-05,2.7e-05,2e-06,1.5e-05,2e-06,1e-06,0.00094,0,1.2e-05,2e-06,7e-06,1e-06,0.000108,4e-06,2e-06,0,3e-06,3.4e-05,3e-06,0,4e-06,2e-06,4e-06,4e-06,1e-06,0,1.3e-05,8.6e-05,3
0.000473,0.00026,8e-05,4e-06,7.2e-05,0.000104,0.000146,0.000152,0.000291,0.00013,0.000189,0.000117,7.9e-05,0.00035,0.000117,0.000115,0.0001,0.000128,0.000286,0.000198,0.000457,7.3e-05,0.000151,0.000157,0.000329,0.00068,0.000176,0.00017,0.000129,0.000148,9.5e-05,0.000556,0.000248,4.6e-05,0.000119,0.000679,0.000106,0.000178,0.000391,8e-05,3.5e-05,0.000405,0.00014,0.000235,0.000337,0.000369,4.3e-05,0.000472,4.4e-05,3
2.3e-05,2.4e-05,4e-06,0.001963,4.6e-05,1e-05,2e-06,1.7e-05,2e-06,3.1e-05,2e-06,4e-06,1e-06,1.4e-05,7e-06,4.4e-05,3.9e-05,4e-06,2.4e-05,2.3e-05,2.3e-05,4.7e-05,1.8e-05,5e-06,1.5e-05,2e-06,2e-06,6.5e-05,1e-06,3.9e-05,1e-05,2.5e-05,2.8e-05,3.5e-05,1.9e-05,2e-06,1e-06,2e-06,8e-05,2e-06,0,9e-06,5e-06,3e-05,8e-06,3e-06,0,2.5e-05,3.2e-05,3
0.000208,1e-06,0.000286,4e-06,7.4e-05,0.000128,9.3e-05,0.000188,0.000168,0.000141,0.000339,0.000111,0.00019,0.00063,0.00039,6.8e-05,0.000159,0.000128,1e-06,8.3e-05,0.000421,5.8e-05,0.000179,0.000249,0.000585,0.000241,0.000116,0.000147,0.000231,0.000129,0.000101,0.000615,0.0002,2.9e-05,0.000154,0.000237,0.000183,0.000313,0.000466,0.000191,7.1e-05,0.000327,0.000206,7.4e-05,0.00025,0.000211,8.9e-05,0.000175,1.6e-05,3
0.000105,1e-06,7.5e-05,1e-06,0.000444,9.2e-05,6.3e-05,0.000207,0.000123,0.000155,0.000169,5.5e-05,8.7e-05,0.000321,0.000102,0.000174,0.000428,6.2e-05,1e-06,0.000136,0.000202,0.000395,0.000201,0.00036,0.000297,0.000166,8e-05,0.000461,6.7e-05,0.000175,7.5e-05,0.000271,0.000359,0.000154,0.0001,0.000163,5.3e-05,0.000152,0.000493,8.7e-05,1.7e-05,0.00013,0.000302,0.000144,0.0001,0.00015,2.2e-05,0.0001,0.000126,3
